心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.08,-1,-1,-1,-2,2025-07-19 15:12:28.602812
83.1,7,2,0,-2,2025-07-19 15:12:29.582102
80.75,None,None,None,None,2025-07-19 15:12:30.612853
80.97,None,None,None,None,2025-07-19 15:12:31.661351
81.08,-2,-1,-10,0,2025-07-19 15:12:32.696385
82.99,None,None,None,None,2025-07-19 15:12:33.737588
80.86,None,None,None,None,2025-07-19 15:12:34.725496
81.08,2,-1,5,0,2025-07-19 15:12:35.706175
82.99,None,None,None,None,2025-07-19 15:12:36.692449
80.97,None,None,None,None,2025-07-19 15:12:37.687146
0,14,0,-3,2,2025-07-19 15:12:38.665344
40.49,-3,1,-2,1,2025-07-19 15:12:39.654583
82.99,-3,1,0,0,2025-07-19 15:12:40.638049
80.97,5,2,-6,2,2025-07-19 15:12:41.652191
80.75,3,1,-2,-3,2025-07-19 15:12:42.694787
80.97,-4,-3,1,-1,2025-07-19 15:12:43.711290
81.08,5,2,-3,1,2025-07-19 15:12:44.754453
82.99,None,None,None,None,2025-07-19 15:12:45.737874
80.86,-4,0,-4,1,2025-07-19 15:12:46.758904
80.97,None,None,None,None,2025-07-19 15:12:47.811442
80.75,-2,-1,-2,1,2025-07-19 15:12:48.810095
81.08,None,None,None,None,2025-07-19 15:12:49.801110
83.1,None,None,None,None,2025-07-19 15:12:50.780887
80.86,None,None,None,None,2025-07-19 15:12:51.796526
80.86,2,-2,11,0,2025-07-19 15:12:52.909752
80.97,-1,-2,0,-3,2025-07-19 15:12:53.970154
81.08,None,None,None,None,2025-07-19 15:12:54.954414
82.99,None,None,None,None,2025-07-19 15:12:55.971699
80.86,None,None,None,None,2025-07-19 15:12:57.018318
81.08,-1,-1,-1,-1,2025-07-19 15:12:57.972176
82.99,None,None,None,None,2025-07-19 15:12:58.925131
80.86,-1,-3,-2,-1,2025-07-19 15:12:59.908690
80.97,5,2,-3,-2,2025-07-19 15:13:00.893860
83.1,5,1,-4,-2,2025-07-19 15:13:01.878379
0,-19,-3,1,-2,2025-07-19 15:13:02.862343
40.46,8,0,-14,0,2025-07-19 15:13:03.850047
0,None,None,None,None,2025-07-19 15:13:04.835777
