心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.97,-11,1,-7,-1,2025-07-21 00:36:15.492713
80.86,None,None,None,None,2025-07-21 00:36:16.423865
80.86,-2,2,0,-2,2025-07-21 00:36:17.349214
80.97,6,-1,1,0,2025-07-21 00:36:18.278368
80.86,-3,1,-3,1,2025-07-21 00:36:19.233274
80.86,-10,1,-4,1,2025-07-21 00:36:20.163277
80.86,-6,0,-4,0,2025-07-21 00:36:21.089318
80.97,-6,0,-4,0,2025-07-21 00:36:22.012982
80.86,3,-1,2,0,2025-07-21 00:36:22.935864
0,4,-2,-1,3,2025-07-21 00:36:23.864804
40.46,3,-3,6,-1,2025-07-21 00:36:24.790306
0,None,None,None,None,2025-07-21 00:36:25.686900
0,None,None,None,None,2025-07-21 00:36:26.578033
0,-1,-1,0,1,2025-07-21 00:36:27.468285
0,None,None,None,None,2025-07-21 00:36:28.400725
0,0,2,0,-1,2025-07-21 00:36:29.294652
0,0,2,-3,2,2025-07-21 00:36:30.181586
41.58,-4,0,5,-2,2025-07-21 00:36:31.076031
0,0,0,-1,-1,2025-07-21 00:36:31.996320
40.43,2,-1,3,-1,2025-07-21 00:36:32.890662
0,None,None,None,None,2025-07-21 00:36:33.781242
40.46,-1,0,-2,1,2025-07-21 00:36:34.673471
0,None,None,None,None,2025-07-21 00:36:35.586640
40.43,-4,1,-10,0,2025-07-21 00:36:36.478893
0,-5,3,2,-1,2025-07-21 00:36:37.374910
40.46,-6,2,0,-2,2025-07-21 00:36:38.264512
0,None,None,None,None,2025-07-21 00:36:39.167446
40.46,-4,-1,-1,-1,2025-07-21 00:36:40.059113
0,-9,2,1,3,2025-07-21 00:36:40.943112
