心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.19,None,None,None,None,2025-07-12 10:49:01.812345
81.08,6,-1,6,0,2025-07-12 10:49:02.864003
81.08,None,None,None,None,2025-07-12 10:49:03.950320
81.08,0,0,-3,-1,2025-07-12 10:49:04.995395
81.08,4,0,-1,1,2025-07-12 10:49:06.048501
81.08,0,0,3,0,2025-07-12 10:49:07.095722
81.08,1,0,4,0,2025-07-12 10:49:08.143164
81.08,-4,-2,1,0,2025-07-12 10:49:09.190838
81.08,1,0,5,0,2025-07-12 10:49:10.238184
81.08,0,0,7,1,2025-07-12 10:49:11.317893
81.08,0,0,5,0,2025-07-12 10:49:12.356779
81.08,3,0,2,1,2025-07-12 10:49:13.408491
81.19,5,0,6,0,2025-07-12 10:49:14.504791
81.08,3,0,1,0,2025-07-12 10:49:15.616677
81.08,5,0,4,0,2025-07-12 10:49:16.673603
81.08,-1,0,0,0,2025-07-12 10:49:17.730582
81.08,0,0,2,0,2025-07-12 10:49:18.773575
81.08,3,0,3,2,2025-07-12 10:49:19.817135
81.08,0,1,0,1,2025-07-12 10:49:20.896955
81.08,0,1,0,1,2025-07-12 10:49:21.948248
81.08,1,1,-1,1,2025-07-12 10:49:22.991762
81.19,1,-1,-4,-1,2025-07-12 10:49:24.073930
81.08,-1,-2,0,0,2025-07-12 10:49:25.121583
81.08,-3,-2,-3,0,2025-07-12 10:49:26.166987
None,3,1,-6,2,2025-07-12 10:49:27.218112
40.54,0,2,-1,2,2025-07-12 10:49:28.304352
81.08,-3,-2,-1,1,2025-07-12 10:49:29.414033
81.08,None,None,None,None,2025-07-12 10:49:30.461616
81.08,-1,-1,-4,1,2025-07-12 10:49:31.549743
81.08,0,0,0,1,2025-07-12 10:49:32.602225
81.19,None,None,None,None,2025-07-12 10:49:33.651820
81.08,None,None,None,None,2025-07-12 10:49:34.725948
81.08,-1,0,0,0,2025-07-12 10:49:35.778201
81.08,-1,-2,1,-2,2025-07-12 10:49:36.821603
81.08,2,1,-3,1,2025-07-12 10:49:37.904312
81.08,-3,-2,-4,-1,2025-07-12 10:49:38.954605
81.08,-2,-2,-2,1,2025-07-12 10:49:40.002532
81.19,3,0,2,1,2025-07-12 10:49:41.073797
80.97,3,-1,4,1,2025-07-12 10:49:42.112428
81.19,1,0,4,1,2025-07-12 10:49:43.162067
81.08,None,None,None,None,2025-07-12 10:49:44.232543
None,5,0,1,1,2025-07-12 10:49:45.281022
40.54,-3,-2,3,0,2025-07-12 10:49:46.337257
80.97,None,None,None,None,2025-07-12 10:49:47.418795
81.19,0,-1,2,1,2025-07-12 10:49:48.461011
None,2,0,5,0,2025-07-12 10:49:49.538861
40.57,2,0,4,0,2025-07-12 10:49:50.587848
None,5,0,3,0,2025-07-12 10:49:51.637846
40.51,None,None,None,None,2025-07-12 10:49:52.724825
None,None,None,None,None,2025-07-12 10:49:53.775446
None,None,None,None,None,2025-07-12 10:49:54.830219
None,3,0,5,0,2025-07-12 10:49:55.876413
None,0,0,4,0,2025-07-12 10:49:56.926869
