心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
80.97,None,None,None,None,2025-07-20 23:44:54.255987
83.22,2,0,-9,0,2025-07-20 23:44:55.168938
82.99,-3,0,0,0,2025-07-20 23:44:56.099396
80.97,None,None,None,None,2025-07-20 23:44:57.018512
80.75,None,None,None,None,2025-07-20 23:44:57.938872
80.97,None,None,None,None,2025-07-20 23:44:58.864202
80.97,7,-1,-11,0,2025-07-20 23:44:59.785803
80.75,2,-3,-13,-2,2025-07-20 23:45:00.717710
80.97,-3,2,-10,-1,2025-07-20 23:45:01.639778
80.97,7,-1,-9,-1,2025-07-20 23:45:02.571105
83.1,-4,1,-8,-1,2025-07-20 23:45:03.500278
83.1,None,None,None,None,2025-07-20 23:45:04.444089
80.75,-2,2,-10,-1,2025-07-20 23:45:05.368861
80.97,-2,0,4,-1,2025-07-20 23:45:06.296159
80.97,1,3,1,1,2025-07-20 23:45:07.219560
80.75,-3,1,-3,-3,2025-07-20 23:45:08.144256
80.97,-1,0,0,1,2025-07-20 23:45:09.072053
80.86,1,-1,-2,1,2025-07-20 23:45:09.996161
80.86,-2,-1,-1,2,2025-07-20 23:45:10.922032
80.97,4,-1,-1,-1,2025-07-20 23:45:11.861019
80.86,None,None,None,None,2025-07-20 23:45:12.831940
80.97,-1,2,-6,0,2025-07-20 23:45:13.755398
83.1,None,None,None,None,2025-07-20 23:45:14.683335
82.99,3,-3,2,-1,2025-07-20 23:45:15.611931
80.97,None,None,None,None,2025-07-20 23:45:16.533386
80.86,0,-2,-5,-2,2025-07-20 23:45:17.463377
80.86,3,-1,3,-1,2025-07-20 23:45:18.388080
80.86,-5,1,-2,0,2025-07-20 23:45:19.311864
80.97,None,None,None,None,2025-07-20 23:45:20.232918
80.97,1,-2,-4,-2,2025-07-20 23:45:21.154869
80.75,6,-4,-6,-3,2025-07-20 23:45:22.079818
80.97,-4,1,-2,-3,2025-07-20 23:45:23.007708
80.97,None,None,None,None,2025-07-20 23:45:23.975655
83.1,0,-4,-1,0,2025-07-20 23:45:24.904208
82.99,-1,-2,0,-3,2025-07-20 23:45:25.826106
80.86,None,None,None,None,2025-07-20 23:45:26.753639
80.97,-2,-2,0,1,2025-07-20 23:45:27.672792
0,-2,-3,0,-2,2025-07-20 23:45:28.594476
40.43,None,None,None,None,2025-07-20 23:45:29.523792
80.97,None,None,None,None,2025-07-20 23:45:30.449651
80.86,None,None,None,None,2025-07-20 23:45:31.377021
80.86,None,None,None,None,2025-07-20 23:45:32.312075
0,None,None,None,None,2025-07-20 23:45:33.233802
40.98,None,None,None,None,2025-07-20 23:45:34.162684
0,-6,1,2,0,2025-07-20 23:45:35.083618
0,5,-2,4,0,2025-07-20 23:45:36.020287
0,-6,1,-10,-1,2025-07-20 23:45:36.947324
0,None,None,None,None,2025-07-20 23:45:37.895884
0,-2,-1,0,-1,2025-07-20 23:45:38.821026
0,None,None,None,None,2025-07-20 23:45:39.745313
0,None,None,None,None,2025-07-20 23:45:40.668760
0,-1,-1,2,-3,2025-07-20 23:45:41.600695
0,None,None,None,None,2025-07-20 23:45:42.528565
0,None,None,None,None,2025-07-20 23:45:43.454146
0,None,None,None,None,2025-07-20 23:45:44.384422
0,None,None,None,None,2025-07-20 23:45:45.317166
0,None,None,None,None,2025-07-20 23:45:46.242633
0,None,None,None,None,2025-07-20 23:45:47.169533
0,None,None,None,None,2025-07-20 23:45:48.097880
0,None,None,None,None,2025-07-20 23:45:49.026843
0,-5,-5,13,-3,2025-07-20 23:45:49.953627
0,None,None,None,None,2025-07-20 23:45:50.877086
0,None,None,None,None,2025-07-20 23:45:51.806340
0,0,-2,-2,0,2025-07-20 23:45:52.727455
0,-2,2,-2,1,2025-07-20 23:45:53.652188
0,-3,0,0,0,2025-07-20 23:45:54.576875
