心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
81.08,None,None,None,None,2025-07-21 11:31:40.067548
82.99,None,None,None,None,2025-07-21 11:31:40.925747
80.97,None,None,None,None,2025-07-21 11:31:41.782505
82.99,None,None,None,None,2025-07-21 11:31:42.642142
81.08,None,None,None,None,2025-07-21 11:31:43.535597
83.1,None,None,None,None,2025-07-21 11:31:44.427023
80.86,1,2,-3,1,2025-07-21 11:31:45.319956
80.97,None,None,None,None,2025-07-21 11:31:46.212338
83.22,7,-2,1,2,2025-07-21 11:31:47.072335
80.97,None,None,None,None,2025-07-21 11:31:47.935140
82.99,None,None,None,None,2025-07-21 11:31:48.793556
80.86,None,None,None,None,2025-07-21 11:31:49.688584
80.86,None,None,None,None,2025-07-21 11:31:50.550532
81.08,None,None,None,None,2025-07-21 11:31:51.440750
82.99,None,None,None,None,2025-07-21 11:31:52.331885
80.97,0,-3,-1,0,2025-07-21 11:31:53.193486
80.86,3,-2,-1,0,2025-07-21 11:31:54.050340
81.08,4,0,-4,-4,2025-07-21 11:31:54.905413
82.99,None,None,None,None,2025-07-21 11:31:55.765195
80.97,None,None,None,None,2025-07-21 11:31:56.660141
80.75,None,None,None,None,2025-07-21 11:31:57.518088
80.97,9,0,-10,-1,2025-07-21 11:31:58.337397
80.97,None,None,None,None,2025-07-21 11:31:59.199463
80.75,None,None,None,None,2025-07-21 11:32:00.097955
81.08,None,None,None,None,2025-07-21 11:32:00.962415
83.1,None,None,None,None,2025-07-21 11:32:01.822033
80.75,None,None,None,None,2025-07-21 11:32:02.716126
80.97,None,None,None,None,2025-07-21 11:32:03.578638
0,-2,0,0,0,2025-07-21 11:32:04.438515
40.43,-2,-2,-8,-2,2025-07-21 11:32:05.329709
80.97,None,None,None,None,2025-07-21 11:32:06.187070
0,-1,-2,-3,-1,2025-07-21 11:32:07.084552
40.46,-1,-3,8,2,2025-07-21 11:32:07.942575
0,5,-2,0,0,2025-07-21 11:32:08.802430
40.43,None,None,None,None,2025-07-21 11:32:09.663253
0,1,0,-5,1,2025-07-21 11:32:10.522333
