心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
82.99,-2,-1,4,-4,2025-07-21 00:01:43.488357
80.86,-3,0,0,0,2025-07-21 00:01:44.425092
80.86,-3,0,0,0,2025-07-21 00:01:45.348547
80.97,None,None,None,None,2025-07-21 00:01:46.273690
80.86,None,None,None,None,2025-07-21 00:01:47.212836
80.86,None,None,None,None,2025-07-21 00:01:48.141570
80.97,-1,-2,-1,0,2025-07-21 00:01:49.068266
83.1,None,None,None,None,2025-07-21 00:01:49.997277
80.86,-1,-1,1,-1,2025-07-21 00:01:50.924011
80.97,5,-1,-10,-1,2025-07-21 00:01:51.851377
80.86,-3,-1,-3,0,2025-07-21 00:01:52.774974
80.86,-3,1,-10,-1,2025-07-21 00:01:53.704339
80.97,0,0,2,2,2025-07-21 00:01:54.628536
80.86,-8,1,-3,2,2025-07-21 00:01:55.561377
80.97,-7,2,-3,2,2025-07-21 00:01:56.484403
80.75,-7,2,-3,2,2025-07-21 00:01:57.404907
80.97,-7,2,-3,2,2025-07-21 00:01:58.333470
80.97,0,1,-3,1,2025-07-21 00:01:59.264984
80.75,None,None,None,None,2025-07-21 00:02:00.205496
80.97,None,None,None,None,2025-07-21 00:02:01.095729
80.86,None,None,None,None,2025-07-21 00:02:02.021170
80.86,None,None,None,None,2025-07-21 00:02:02.944007
80.97,7,-1,-3,-2,2025-07-21 00:02:03.881950
80.86,0,0,1,-2,2025-07-21 00:02:04.818663
80.86,0,0,1,-2,2025-07-21 00:02:05.747906
80.97,None,None,None,None,2025-07-21 00:02:06.679078
80.86,-7,1,-1,-2,2025-07-21 00:02:07.605318
80.97,-9,1,-3,1,2025-07-21 00:02:08.529614
80.75,-9,1,-3,1,2025-07-21 00:02:09.455201
80.97,2,0,0,-1,2025-07-21 00:02:10.426400
80.97,-1,0,-3,-1,2025-07-21 00:02:11.352816
83.1,1,-3,-1,3,2025-07-21 00:02:12.274488
82.99,-2,-4,3,-1,2025-07-21 00:02:13.202195
0,None,None,None,None,2025-07-21 00:02:14.121521
40.46,-2,0,-1,0,2025-07-21 00:02:15.054576
80.97,None,None,None,None,2025-07-21 00:02:15.973277
0,-8,-4,-18,0,2025-07-21 00:02:16.901872
0,None,None,None,None,2025-07-21 00:02:17.840127
0,None,None,None,None,2025-07-21 00:02:18.773683
41.55,None,None,None,None,2025-07-21 00:02:19.706649
0,None,None,None,None,2025-07-21 00:02:20.629817
0,None,None,None,None,2025-07-21 00:02:21.549772
0,None,None,None,None,2025-07-21 00:02:22.478117
0,1,0,-7,-2,2025-07-21 00:02:23.400179
0,-3,-2,-6,-2,2025-07-21 00:02:24.365523
