心拍数,左目のx座標,左目のy座標,右目のx座標,右目のy座標,nitizi
0,15,-1,5,1,2025-07-19 16:09:42.939920
0,10,-1,15,1,2025-07-19 16:09:43.891802
83.1,None,None,None,None,2025-07-19 16:09:44.877082
81.08,None,None,None,None,2025-07-19 16:09:45.897401
83.1,None,None,None,None,2025-07-19 16:09:46.979060
83.22,None,None,None,None,2025-07-19 16:09:48.087639
83.1,None,None,None,None,2025-07-19 16:09:49.100526
83.1,16,-1,6,1,2025-07-19 16:09:50.064741
83.33,11,0,-10,0,2025-07-19 16:09:51.048685
83.1,4,1,0,2,2025-07-19 16:09:52.032380
56.44,0,-2,-15,-2,2025-07-19 16:09:53.018558
56.55,None,None,None,None,2025-07-19 16:09:54.005973
83.1,1,1,1,0,2025-07-19 16:09:55.058563
83.22,None,None,None,None,2025-07-19 16:09:56.111487
83.1,5,-1,-3,-2,2025-07-19 16:09:57.098132
83.22,0,2,-2,1,2025-07-19 16:09:58.144934
83.1,1,1,1,-1,2025-07-19 16:09:59.186751
80.97,2,1,-2,0,2025-07-19 16:10:00.166039
0,2,1,-2,1,2025-07-19 16:10:01.113747
0,2,1,-8,-1,2025-07-19 16:10:02.166294
0,None,None,None,None,2025-07-19 16:10:03.221999
0,3,0,-13,0,2025-07-19 16:10:04.210860
0,1,1,-3,1,2025-07-19 16:10:05.207124
40.98,None,None,None,None,2025-07-19 16:10:06.298411
0,3,-2,-3,1,2025-07-19 16:10:07.309297
0,-2,1,-7,-1,2025-07-19 16:10:08.365258
0,3,1,-5,0,2025-07-19 16:10:09.397341
0,None,None,None,None,2025-07-19 16:10:10.490273
0,None,None,None,None,2025-07-19 16:10:11.445379
0,0,1,-4,1,2025-07-19 16:10:12.423283
0,0,1,-8,-1,2025-07-19 16:10:13.441104
0,1,1,0,0,2025-07-19 16:10:14.544474
